站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag儲值時間,保養間時間
UU6212A35,加盟站,崇德盈,花蓮縣,秀林鄉,崇德村崇德95之5號,(03)8621626,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.6502,24.156379000000000,00:00-24:00,,,
UU6212A36,加盟站,台糖大進,花蓮縣,光復鄉,大全村中山路一段232號,(03)8705800,D6102,TRUE,0,1,1,0,0,0,1,0,0,0,1,0,0,0,121.417787,23.653507000000000,06:30-21:30,,,
UU6212A37,加盟站,民益,花蓮縣,新城鄉,嘉新村嘉新路23號,(03)8232851,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.615144,24.007179000000000,00:00-24:00,,,
UU6212A38,加盟站,水璉,花蓮縣,壽豐鄉,水璉村水新路1號(註:07:00~18:00人工加油_18:00~07:00自助加油),(03)8601048,D6102,TRUE,0,1,1,1,0,0,1,1,1,1,1,0,0,0,121.560695,23.780082,00:00-24:00,,,
UU6212A39,加盟站,北基花蓮,花蓮縣,吉安鄉,中華路二段248號,(03)8535268,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.582088,23.973764000000000,00:00-24:00,,,
UU6212A43,加盟站,台糖萬里,花蓮縣,鳳林鎮,長橋里長橋路118號,(03)8752888,D6102,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.422422,23.714600000000000,06:30-21:30,,,
UU6212A46,加盟站,泰豐,花蓮縣,壽豐鄉,豐山村中山路358號,(03)8656188,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.499584,23.853696000000000,06:00-23:00,,,
UU6212A48,加盟站,富銘,花蓮縣,富里鄉,竹田村17鄰富田2-1號,(03)8821891,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.278014,23.213269,06:00-22:00,,,
UU6212A49,加盟站,美得瑞里,花蓮縣,瑞穗鄉,瑞北30-25號,(03)8876663,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.376588,23.515869000000000,00:00-24:00,,,
UU6212A50,加盟站,北基和平路,花蓮縣,花蓮市,和平路294號,(03)8335040,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.604719,23.972613900000000,00:00-24:00,,,
UU6212A51,加盟站,山隆重慶,花蓮縣,花蓮市,重慶路456號,(03)8331482,D6102,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.608417,23.971921000000000,06:00-22:00,,,
UU6212A52,加盟站,美得新城,花蓮縣,新城鄉,嘉里村嘉里路206號,(03)8265506,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.608524,24.022418000000000,06:30-22:30,,,
UU6212A53,加盟站,美得吉豐,花蓮縣,吉安鄉,吉豐路一段198號,(03)8540006,D6102,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.58138,23.96396,06:00-22:00,,,
UU6212A54,加盟站,美得玉豐,花蓮縣,玉里鎮,大禹里酸柑30-3號,(03)8889478,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.32386700000000,23.357996,06:00-22:00,,,
UU6212A56,加盟站,北基軒轅路站,花蓮縣,花蓮市,軒轅路12-1號,(03)8322828,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.611829,23.97494,06:30-22:30,,,
UU6212A57,加盟站,美得大學,花蓮縣,壽豐鄉,平和村豐坪路3段989號,(03)8663831,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.555803,23.896589000000000,06:00-22:00,,,
UU6212A58,加盟站,明展,花蓮縣,鳳林鎮,南平里自強路68號,(038)762647,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.45611,23.767269000000000,06:30-19:00,,,
UU6212A59,加盟站,北基中央路,花蓮縣,花蓮市,中央路4段568號,(038)569259,D6102,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.602132,24.004481900000000,06:30-22:30,,,
UU6212A60,加盟站,北基吉興路,花蓮縣,吉安鄉,吉安村吉興路一段126號,(03)8511122,D6102,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.57559000000000,23.968065900000000,06:30-22:30,,,
YY6212A02,加盟站,崙光,桃園市,中壢區,內厝里中正路四段15號,(03)4982363,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.181713,24.987877000000000,06:30-22:00,,,
YY6212A04,加盟站,大觀,桃園市,觀音區,大觀路一段335號,(03)4838078,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.14984800000000,25.051063000000000,06:30-22:00,,,
YY6212A09,加盟站,保璋,桃園市,觀音區,保障里草漯路79號,(03)4830983,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.155173,25.053199000000000,06:00-18:00,,,
YY6212A15,加盟站,大方,桃園市,觀音區,成功路二段1267號,(03)4838079,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.10344600000000,25.036074000000000,06:30-21:00,,,
YY6212A16,加盟站,金陵,桃園市,平鎮區,金陵路二段123號,(03)4577576,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.223229,24.940452000000000,06:30-22:00,,,
YY6212A18,加盟站,北基茗貴,桃園市,龍潭區,中正路佳安段350號,(03)4711020,D2316,TRUE,0,1,1,0,0,0,1,1,1,0,0,0,0,0,121.242921,24.849246000000000,06:30-22:30,,,
YY6212A20,加盟站,永安海濱,桃園市,新屋區,永安里永福路850號,(03)4861614,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.028155,24.986370000000000,07:00-20:00,,,
YY6212A22,加盟站,大新,桃園市,桃園區,復興路76號,(03)3328297,D2316,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.316564,24.991121,00:00-24:00,,,
YY6212A25,加盟站,鼎益,桃園市,八德區,興仁里興豐路189號,(03)3682556,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.28253600000000,24.929518000000000,00:00-24:00,,,
YY6212A28,加盟站,過嶺,桃園市,中壢區,過嶺里民族路5段70號,(03)4906023,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.175389,24.959154000000000,05:00-24:00,,,
YY6212A39,加盟站,龍東,桃園市,平鎮區,平東路310號,(03)4500981,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.247389,24.914952,00:00-24:00,,,
YY6212A41,加盟站,士香,桃園市,大溪區,員林路一段226號,(03)3809358,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.277299,24.896012000000000,00:00-24:00,,,
YY6212A42,加盟站,坤業,桃園市,龜山區,東萬壽路20號,(03)3502233,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.362781,25.001495000000000,00:00-24:00,,,
YY6212A45,加盟站,來翔,桃園市,桃園區,民生路33號,(03)3392262,D2316,TRUE,0,1,1,1,0,0,0,1,0,0,1,0,0,0,121.314953,24.991002000000000,00:00-24:00,,,
YY6212A49,加盟站,龍田,桃園市,中壢區,新中北路779號,(03)4639368,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.250997,24.957250000000000,00:00-24:00,,,
YY6212A52,加盟站,觀音山,桃園市,大溪區,月眉里信義路3號,(03)3871822,D2316,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.28683700000000,24.887920000000000,06:30-21:30,,,
YY6212A55,加盟站,一德,桃園市,大溪區,康莊路473號,(03)3873018,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.286321,24.872842000000000,06:30-22:30,,,
YY6212A60,加盟站,瑞興,桃園市,大溪區,大鶯路1290號,(03)3907511,D2316,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.313395,24.927197,06:30-19:00,,,
YY6212A63,加盟站,萬能,桃園市,中壢區,中園路二段16號,(03)4532033,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.23553700000000,24.989935000000000,00:00-24:00,,,
YY6212A67,加盟站,長榮,桃園市,桃園區,經國路899號,(03)3571343,D2316,TRUE,0,1,1,1,0,0,1,0,1,0,0,0,0,0,121.300033,25.032845000000000,06:00-24:00,,,
YY6212A70,加盟站,東勇,桃園市,八德區,東勇街248號,(03)3671888,D2316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.306905,24.962884000000000,06:30-22:50,,,
YY6212A71,加盟站,中正東路,桃園市,大園區,中正東路311號,(03)3851892,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.20568300000000,25.061138,06:30-23:00,,,
YY6212A78,加盟站,南興,桃園市,大溪區,南興里永昌路330號,(03)3891362,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.26163100000000,24.896446000000000,00:00-24:00,,,
YY6212A81,加盟站,生曜,桃園市,龍潭區,中山里中豐路117號,(03)4897881,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.213358,24.873004000000000,07:00-22:00,,,
YY6212A82,加盟站,幼獅,桃園市,楊梅區,高上路一段112號,(03)4642552,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.161855,24.938560000000000,06:00-22:00,,,
YY6212A83,加盟站,嘉豐,桃園市,大園區,中正東路二段493號,(03)3813649,D232B,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.23062900000000,25.025767000000000,06:00-21:00,,,
YY6212A84,加盟站,仕博,桃園市,大園區,埔心里中正東路一段287號,(03)3816982,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.22329000000000,25.047147000000000,00:00-24:00,,,
YY6212A85,加盟站,寶島,桃園市,平鎮區,中豐路580號,(03)4584566,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.21463,24.933903000000000,00:00-24:00,,,
YY6212A90,加盟站,松柏,桃園市,中壢區,志廣路266號,(03)4278596,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.204607,24.964119,00:00-24:00,,,
YY6212A92,加盟站,小人國,桃園市,龍潭區,中原路2段660號,(03)4717023,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.19293,24.831361000000000,07:00-21:00,,,
YY6212A96,加盟站,北基正中,桃園市,中壢區,中正路1015號,(03)4278886,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,0,0,0,0,121.20441,24.965222000000000,00:00-24:00,,,
YY6212B11,加盟站,明泓,桃園市,觀音區,大同里環中路３９２號,(03)4988111,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.13898,25.009945000000000,06:30-22:00,,,
YY6212B14,加盟站,永新,桃園市,新屋區,中山西路3段669號,(03)4863655,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.03021700000000,24.98884,06:30-21:00,,,
YY6212B15,加盟站,祥順,桃園市,平鎮區,中豐路1段255號,(03)4686969,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.21297,24.926303000000000,00:00-24:00,,,
YY6212B20,加盟站,祥益,桃園市,中壢區,普仁里普忠路230號,(03)4352728,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.24622100000000,24.960370000000000,00:00-24:00,,,
YY6212B34,加盟站,功宏,桃園市,大溪區,瑞源里石園路279號,(03)3805426,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.263114,24.875300000000000,06:30-22:00,,,
YY6212B36,加盟站,信用,桃園市,大園區,田心里和平西路222號,(03)3857735,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.193971,25.054550000000000,06:00-22:00,,,
YY6212B46,加盟站,北基百年,桃園市,龍潭區,聖亭路366號,(03)4992080,D2316,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,121.202879,24.872791000000000,00:00-24:00,,,
YY6212B61,加盟站,北基東宏,桃園市,平鎮區,南勢里南東路69號,(03)4395008,D232B,TRUE,0,1,1,0,0,0,1,1,1,0,0,0,0,0,121.214347,24.921099000000000,00:00-24:00,,,
YY6212B69,加盟站,惠暘,桃園市,中壢區,三民里中正路二段38號,(03)4272806,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.197906,24.974532,06:30-22:30,,,
YY6212B75,加盟站,上野,桃園市,大園區,國際路2段285號,(03)3254730,D232B,TRUE,0,1,1,1,0,0,1,0,0,0,0,0,0,0,121.218665,25.083012,06:00-21:00,,,
YY6212B79,加盟站,南強,桃園市,龜山區,自強南路760號,(03)3209679,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.332944,24.992846,00:00-24:00,,,
YY6212B80,加盟站,華碩,桃園市,桃園區,龍安里大興西路三段783號,(03)3691166,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.278672,24.995223000000000,00:00-24:00,,,
YY6212B81,加盟站,泉盛,桃園市,龍潭區,中正路上華段126號,(03)4797799,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.22382900000000,24.852941000000000,00:00-24:00,,,
YY6212B83,加盟站,北基東佑,桃園市,龜山區,振興路991號,(03)3595798,D2316,TRUE,0,1,1,0,0,0,1,1,1,0,0,0,0,0,121.366439,25.024426000000000,06:30-22:30,,,
YY6212B84,加盟站,佳園,桃園市,八德區,福德一路395號,(03)3626653,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.325796,24.962078900000000,00:00-24:00,,,
YY6212B85,加盟站,祐昌,桃園市,楊梅區,楊新路一段336號,(03)2889666,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.13950200000000,24.917364000000000,06:30-22:00,,,
YY6212B96,加盟站,山隆大園,桃園市,大園區,民生路79號,(03)3850738,D232B,TRUE,0,1,1,0,0,0,1,0,1,0,1,0,0,0,121.197597,25.069938,00:00-24:00,,,
YY6212B99,加盟站,山隆觀音,桃園市,觀音區,濱海路廣興段258號,(03)4736060,D232B,TRUE,0,1,1,0,0,0,1,0,1,0,1,0,0,0,121.095705,25.034416,00:00-24:00,,,
YY6212C03,加盟站,南竹路,桃園市,蘆竹區,南竹路二段145號,(03)2124771,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.283783,25.0400299,00:00-24:00,,,
YY6212C10,加盟站,全鋒台茂,桃園市,蘆竹區,內厝里長興路3段256號,(03)3246439,D2316,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,121.2750705,25.0707372,06:30-22:00,,,
YY6212C11,加盟站,福井,桃園市,大園區,國際路3段156號,(03)3254730,D232B,TRUE,0,1,1,0,0,0,1,0,0,0,0,0,0,0,121.234498,25.098481,08:00-18:00,,,
YY6212C13,加盟站,文中南,桃園市,蘆竹區,文中路一段90號,(03)3791711,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.270669,24.992264000000000,00:00-24:00,,,
YY6212C14,加盟站,文中北,桃園市,蘆竹區,文中路一段99號,(03)3791711,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.270173,24.991761,00:00-24:00,,,
YY6212C15,加盟站,文一,桃園市,龜山區,文化一路73號,(03)3282115,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.380351,25.0514239,00:00-24:00,,,
YY6212C18,加盟站,車容坊林口,桃園市,龜山區,復興一路258號,(03)3185610,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.364616,25.057011000000000,00:00-24:00,,,
YY6212C20,加盟站,山隆廣興,桃園市,八德區,建國路776號,(03)3712497,D2316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.29098,24.951307,06:00-23:00,,,
YY6212C21,加盟站,寶慶,桃園市,桃園區,中埔里寶慶路99號,(03)3018833,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.293719,25.011641000000000,00:00-24:00,,,
YY6212C22,加盟站,八德福林,桃園市,八德區,興豐路1151號,(03)3732655,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.305509,24.936876000000000,00:00-24:00,,,
YY6212C23,加盟站,泉好,桃園市,大溪區,員林路二段201號,(03)3070788,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.27026500000000,24.887968000000000,00:00-24:00,,,
YY6212C24,加盟站,山隆蘆竹,桃園市,蘆竹區,南崁路二段532號,(03)3229609,D2316,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.29028600000000,25.051274000000000,00:00-24:00,,,
YY6212C26,加盟站,富源,桃園市,新屋區,民族路六段435號,(03)4905377,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,0,0,0,0,121.155958,24.962615,05:00-24:00,,,
YY6212C29,加盟站,山隆新生,桃園市,中壢區,新生路228號,(03)4275107,D232B,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.223079,24.962503000000000,00:00-24:00,,,
YY6212C30,加盟站,山隆龍興,桃園市,中壢區,龍興路693號,(03)4375828,D232B,TRUE,0,1,1,1,0,0,1,0,1,0,1,0,0,0,121.245143,24.945239000000000,06:00-23:00,,,
YY6212C31,加盟站,世盛,桃園市,蘆竹區,大新路267號,(03)3137308,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.251593,25.024735,00:00-24:00,,,
YY6212C34,加盟站,車容坊三富,桃園市,中壢區,普忠路357號,(03)4626188,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.249022,24.95797,00:00-24:00,,,
YY6212C36,加盟站,源泰,桃園市,中壢區,環中東路485號,(03)4335750,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.251328,24.95918,07:00-21:00,,,
YY6212C38,加盟站,鼎鈺,桃園市,平鎮區,北興里環南路3段208號,(03)4599768,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.22285600000000,24.940233000000000,00:00-24:00,,,
YY6212C39,加盟站,萬通,桃園市,楊梅區,高榮里快速路五段713號,(03)4908898,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.16519700000000,24.947484000000000,00:00-24:00,,,
YY6212C41,加盟站,九如,桃園市,大溪區,仁和路2段573號,(03)3806000,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.25495100000000,24.911177000000000,00:00-24:00,,,
YY6212C43,加盟站,南山路,桃園市,蘆竹區,南山路2段46號,(03)3529098,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.28930700000000,25.062004000000000,00:00-24:00,,,
YY6212C44,加盟站,興榮,桃園市,大溪區,南興里13鄰永昌路50號,(03)3806378,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.264458,24.903186000000000,00:00-24:00,,,
YY6212C45,加盟站,內壢,桃園市,中壢區,普慶里環中東路346號,(03)4352496,D232B,TRUE,0,1,1,1,0,0,0,1,1,0,1,0,0,0,121.254378,24.961732000000000,00:00-24:00,,,
YY6212C47,加盟站,高榮,桃園市,楊梅區,高榮里高上路1段558號,(03)4854681,D232B,TRUE,0,1,1,0,0,0,1,0,0,0,0,0,0,0,121.14740400000000,24.945371000000000,06:00-23:00,,,
YY6212C48,加盟站,大造,桃園市,楊梅區,楊新路四段26號,(03)4752892,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.123823,24.937223000000000,06:00-22:00,,,
YY6212C49,加盟站,北海,桃園市,新屋區,新屋里15鄰三民路61號,(03)4972025,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.109843,24.970091,06:30-22:30,,,
YY6212C50,加盟站,山隆大溪,桃園市,大溪區,永昌路105號,(03)3074683,D2316,TRUE,0,1,1,0,0,0,1,0,1,0,1,0,0,0,121.264095,24.901517000000000,00:00-24:00,,,
YY6212C55,加盟站,頂社,桃園市,蘆竹區,坑子里山林路3段108號,(03)3248282,D2316,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.3172199,25.077812000000000,06:30-21:00,,,
YY6212C56,加盟站,中正,桃園市,桃園區,中正路1550號,(03)3162756,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.293933,25.026623000000000,00:00-24:00,,,
YY6212C60,加盟站,佳順,桃園市,桃園區,龍壽街196-4號,(03)3782918,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.268528,24.984658,00:00-24:00,,,
YY6212C64,加盟站,泉有,桃園市,八德區,和強路308號,(03)3715998,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.311348,24.963308000000000,00:00-24:00,,,
YY6212C66,加盟站,力行,桃園市,桃園區,力行路368號,(03)3015322,D2316,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.296272,24.998821,00:00-24:00,,,
YY6212C67,加盟站,正光,桃園市,桃園區,力行路389號,(03)3015322,D2316,TRUE,0,1,1,1,0,0,0,1,1,0,1,0,0,0,121.29679300000000,24.998486,06:30-23:00,,,
YY6212C82,加盟站,佳佑,桃園市,蘆竹區,中正北路1677號,(03)2126788,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.2755908,25.052860900000000,06:30-10:30,,,
YY6212C84,加盟站,裕興,桃園市,大園區,中正東路一段114號,(03)3815469,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.223727,25.052116000000000,07:00-22:00,,,
YY6212C85,加盟站,北基楊湖,桃園市,楊梅區,楊湖路二段231號,(03)4787818,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.115908,24.912101,06:30-22:30,,,
YY6212C87,加盟站,千億,桃園市,平鎮區,延平路3段489號,(03)4963666,D232B,TRUE,0,1,1,1,0,0,0,1,1,0,1,0,0,0,121.19784900000000,24.931707000000000,06:00-22:00,,,
YY6212C88,加盟站,祥瑞,桃園市,龍潭區,大昌路一段85號,(03)4093979,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.21582100000000,24.871335000000000,07:00-21:00,,,
YY6212C92,加盟站,協成,桃園市,蘆竹區,蘆興里中正北路696號,(03)3222895,D2316,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.281852,25.0399581,00:00-24:00,,,
YY6212C94,加盟站,車容坊梅新,桃園市,楊梅區,中山北路一段349號,(03)4750393,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.157703,24.908393,00:00-24:00,,,
YY6212C98,加盟站,佑昇,桃園市,大園區,橫峰里中山南路2段478號,(03)3817881,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.21341200000000,25.024856,07:00-22:00,,,
YY6212C99,加盟站,高鐵,桃園市,中壢區,新生路3段728號,(03)4532488,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.21736,25.000515,06:30-22:30,,,
YY6212D01,加盟站,宏昇,桃園市,中壢區,新生路769號,(03)4522999,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.22325000000000,24.974335,00:00-24:00,,,
YY6212D04,加盟站,中山,桃園市,中壢區,中山路167號,(03)4221541,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.223769,24.956100000000000,00:00-24:00,,,
YY6212D05,加盟站,航空城,桃園市,大園區,大觀路548-1號,(03)3858179,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,0,0,0,0,121.180778,25.064467,00:00-24:00,,,
YY6212D08,加盟站,百鼎,桃園市,大園區,中正東路340號,(03)3869888,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.20776500000000,25.060151000000000,00:00-24:00,,,
YY6212D16,加盟站,環中,桃園市,中壢區,環中東路675號,(03)4356060,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.2459812,24.955288700000000,00:00-24:00,,,
YY6212D17,加盟站,豐興,桃園市,平鎮區,中豐路一段53號,(03)4670599,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.2143276,24.930734700000000,00:00-24:00,,,
YY6212D18,加盟站,長江,桃園市,平鎮區,延平路二段323號,(03)4923516,D232B,TRUE,0,1,1,1,0,0,1,0,1,1,1,0,0,0,121.208583,24.944521000000000,00:00-24:00,,,
YY6212D19,加盟站,鎮江,桃園市,平鎮區,南平路二段406號,(03)4641300,D232B,TRUE,0,1,1,1,0,0,1,0,1,1,1,0,0,0,121.1942698,24.921689200000000,06:00-22:00,,,
YY6212D20,加盟站,天滿,桃園市,觀音區,大觀路一段200號,(03)4837155,D232B,TRUE,0,1,1,0,0,0,1,1,1,0,1,0,0,0,121.15307800000000,25.052779000000000,07:00-21:00,,,
YY6212D21,加盟站,中原,桃園市,中壢區,新中北路662號,(03)4613478,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.249025,24.956900000000000,00:00-24:00,,,
YY6212D22,加盟站,東和平鎮,桃園市,平鎮區,金陵路五段220號,(03)4602925,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.230813,24.907038,06:00-22:00,,,
YY6212D23,加盟站,東禾,桃園市,觀音區,保障里草漯33之9號,(03)4833317,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.142155,25.071637000000000,07:00-19:00,,,
YY6212D24,加盟站,景福,桃園市,中壢區,環西路二段101號,(03)4028506,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.209385,24.964061000000000,00:00-24:00,,,
YY6212D25,加盟站,好市多中壢,桃園市,中壢區,民族路六段576巷86-1號,(03)4909885,D232B,TRUE,0,0,1,1,0,0,1,0,0,0,0,0,0,0,121.15580200000000,24.965250000000000,07:00-23:00,,,
YY6212D26,加盟站,坤業大園,桃園市,大園區,三民路二段668號,(03)3935698,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.260105,25.073720900000000,00:00-24:00,,,
YY6212D27,加盟站,亞柏新屋,桃園市,新屋區,中山東路一段620號,(03)4970830,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.12887550000000,24.972040800000000,06:30-22:00,,,
YY6212D28,加盟站,柑園楊梅二,桃園市,楊梅區,中山南路28號,(03)4883526,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.1399322,24.9067823,00:00-24:00,,,
YY6212D29,加盟站,柑園楊梅,桃園市,楊梅區,中山北路一段43號,(03)4882036,D232B,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.1508096,24.907408500000000,00:00-24:00,,,
YY6212D30,加盟站,瑞安,桃園市,大園區,海口里國際路三段625號,(03)3831303,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,1,0,0,0,121.2426969,25.1080136,06:00-22:00,,,
YY6212D31,加盟站,山隆富豐,桃園市,平鎮區,快速路二段1110號,(03)4679962,D232B,TRUE,0,1,1,0,0,0,1,1,0,0,0,0,0,0,121.221193,24.923926000000000,06:00-22:00,,,
YY6212D32,加盟站,中新,桃園市,觀音區,中山路二段236號,(03)4981120,D232B,TRUE,0,1,1,1,0,0,1,1,0,0,1,0,0,0,121.12678700000000,25.016904,06:30-21:30,,,
